Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genres_list,Platforms_list,db_id
Mass Effect: Legendary Edition,4.57,"Action, Shooter, Adventure, Rpg","Playstation 5, Xbox Series S/X, Playstation 4, Pc, Xbox One",Mature,1.4389124646708322,3,"['action', 'shooter', 'adventure', 'rpg']","['playstation 5', 'xbox series s/x', 'playstation 4', 'pc', 'xbox one']",2419
Fable Anniversary,4.07,Rpg,"Xbox 360, Pc",Mature,0.686775898536897,3,['rpg'],"['xbox 360', 'pc']",2420
Mass Effect: Andromeda,3.21,"Action, Rpg","Xbox One, Pc, Playstation 4",Mature,-0.6068989952134722,3,"['action', 'rpg']","['xbox one', 'pc', 'playstation 4']",2421
Furi,3.93,"Action, Arcade","Pc, Playstation 4, Xbox One, Nintendo Switch",Mature,0.4761776600193949,3,"['action', 'arcade']","['pc', 'playstation 4', 'xbox one', 'nintendo switch']",2422
Prince Of Persia (2008),3.78,"Action, Adventure","Pc, Macos, Playstation 3, Xbox 360",Teen,0.2505366901792138,5,"['action', 'adventure']","['pc', 'macos', 'playstation 3', 'xbox 360']",2423
Mirror'S Edge Catalyst,3.49,"Action, Adventure, Platformer","Playstation 4, Pc, Xbox One",Teen,-0.185702518178468,5,"['action', 'adventure', 'platformer']","['playstation 4', 'pc', 'xbox one']",2424
"Warhammer 40,000: Dawn Of War - Game Of The Year Edition",3.98,Strategy,Pc,Mature,0.5513913166327882,3,['strategy'],['pc'],2597
Prototype,3.8,"Action, Adventure, Strategy, Casual","Pc, Playstation 3, Playstation 4, Xbox One, Xbox 360",Mature,0.2806221528245712,3,"['action', 'adventure', 'strategy', 'casual']","['pc', 'playstation 3', 'playstation 4', 'xbox one', 'xbox 360']",2426
Hitman: Codename 47,3.83,"Action, Shooter",Pc,Mature,0.3257503467926077,3,"['action', 'shooter']",['pc'],2427
Strider,3.3,"Action, Adventure, Arcade","Pc, Xbox One, Playstation 3, Playstation 4, Xbox 360",Everyone 10+,-0.471514413309364,2,"['action', 'adventure', 'arcade']","['pc', 'xbox one', 'playstation 3', 'playstation 4', 'xbox 360']",2428
Doom 3,3.91,"Action, Shooter","Pc, Playstation 4, Xbox One, Linux, Macos, Nintendo Switch, Xbox",Mature,0.4460921973740375,3,"['action', 'shooter']","['pc', 'playstation 4', 'xbox one', 'linux', 'macos', 'nintendo switch', 'xbox']",2429
Viking: Battle For Asgard,2.51,"Action, Adventure, Rpg, Fighting","Playstation 3, Xbox 360, Pc",Adults Only,-1.659890187800982,0,"['action', 'adventure', 'rpg', 'fighting']","['playstation 3', 'xbox 360', 'pc']",2430
Steamworld Dig,3.83,"Action, Adventure, Indie, Puzzle, Platformer","Nintendo Switch, Nintendo 3Ds, Xbox One, Pc, Macos, Linux, Wii U, Playstation 4, Ps Vita",Everyone 10+,0.3257503467926077,2,"['action', 'adventure', 'indie', 'puzzle', 'platformer']","['nintendo switch', 'nintendo 3ds', 'xbox one', 'pc', 'macos', 'linux', 'wii u', 'playstation 4', 'ps vita']",2431
Dishonored: Death Of The Outsider,4.04,Action,"Playstation 4, Xbox One, Pc",Mature,0.6416477045688606,3,['action'],"['playstation 4', 'xbox one', 'pc']",2432
Crypt Of The Necrodancer,3.99,"Action, Rpg, Indie","Xbox One, Ios, Pc, Macos, Linux, Nintendo Switch, Playstation 4, Ps Vita",Teen,0.5664340479554673,5,"['action', 'rpg', 'indie']","['xbox one', 'ios', 'pc', 'macos', 'linux', 'nintendo switch', 'playstation 4', 'ps vita']",2433
World Of Tanks,2.92,"Action, Shooter, Massively Multiplayer","Playstation 4, Pc, Xbox 360, Xbox One",Teen,-1.0431382035711547,5,"['action', 'shooter', 'massively multiplayer']","['playstation 4', 'pc', 'xbox 360', 'xbox one']",2434
Elite Dangerous,3.93,"Action, Adventure, Rpg, Simulation, Massively Multiplayer","Xbox One, Pc, Macos, Playstation 4",Teen,0.4761776600193949,5,"['action', 'adventure', 'rpg', 'simulation', 'massively multiplayer']","['xbox one', 'pc', 'macos', 'playstation 4']",2435
Darksiders Iii,3.44,"Action, Adventure, Rpg","Playstation 4, Pc, Nintendo Switch, Xbox One",Mature,-0.2609161747918619,3,"['action', 'adventure', 'rpg']","['playstation 4', 'pc', 'nintendo switch', 'xbox one']",2436
The Vanishing Of Ethan Carter,3.76,"Action, Adventure, Indie","Xbox One, Pc, Nintendo Switch, Playstation 4",Mature,0.2204512275338563,3,"['action', 'adventure', 'indie']","['xbox one', 'pc', 'nintendo switch', 'playstation 4']",2437
Need For Speed Heat,3.26,"Racing, Arcade","Playstation 4, Pc, Xbox One",Teen,-0.5316853386000789,5,"['racing', 'arcade']","['playstation 4', 'pc', 'xbox one']",2438
Overlord Ii,3.78,"Action, Rpg","Xbox One, Xbox 360, Pc, Macos, Linux, Playstation 3",Teen,0.2505366901792138,5,"['action', 'rpg']","['xbox one', 'xbox 360', 'pc', 'macos', 'linux', 'playstation 3']",2439
Dead Rising 2,3.54,Action,"Xbox One, Pc, Xbox 360, Playstation 3, Playstation 4",Mature,-0.1104888615650747,3,['action'],"['xbox one', 'pc', 'xbox 360', 'playstation 3', 'playstation 4']",2440
Uncharted: Drake'S Fortune,4.03,"Action, Shooter","Playstation 3, Playstation 4",Teen,0.6266049732461821,5,"['action', 'shooter']","['playstation 3', 'playstation 4']",2441
Unravel,3.94,"Action, Adventure, Arcade, Puzzle, Platformer","Playstation 4, Xbox 360, Nintendo Switch, Pc, Xbox One",Everyone,0.4912203913420733,1,"['action', 'adventure', 'arcade', 'puzzle', 'platformer']","['playstation 4', 'xbox 360', 'nintendo switch', 'pc', 'xbox one']",2442
Plague Inc: Evolved,3.98,"Strategy, Simulation, Casual, Indie","Nintendo Switch, Linux, Macos, Pc, Playstation 4, Xbox One",Everyone 10+,0.5513913166327882,2,"['strategy', 'simulation', 'casual', 'indie']","['nintendo switch', 'linux', 'macos', 'pc', 'playstation 4', 'xbox one']",2443
Eve Online,3.35,"Action, Rpg, Strategy, Massively Multiplayer","Pc, Linux, Macos",Teen,-0.3963007566959701,5,"['action', 'rpg', 'strategy', 'massively multiplayer']","['pc', 'linux', 'macos']",2444
Star Wars Jedi Knight Ii: Jedi Outcast,4.19,"Action, Shooter, Adventure","Nintendo Switch, Pc, Macos, Playstation 4, Classic Macintosh, Xbox, Gamecube",Teen,0.8672886744090417,5,"['action', 'shooter', 'adventure']","['nintendo switch', 'pc', 'macos', 'playstation 4', 'classic macintosh', 'xbox', 'gamecube']",2445
Super Mario Odyssey,4.43,"Arcade, Platformer",Nintendo Switch,Everyone 10+,1.2283142261533295,2,"['arcade', 'platformer']",['nintendo switch'],2446
Grand Theft Auto: Episodes From Liberty City,4.11,Action,"Playstation 3, Xbox 360, Pc",Mature,0.7469468238276119,3,['action'],"['playstation 3', 'xbox 360', 'pc']",2447
Tropico 5,3.64,"Rpg, Strategy, Simulation","Playstation 4, Pc, Macos, Linux, Xbox 360",Teen,0.0399384516617124,5,"['rpg', 'strategy', 'simulation']","['playstation 4', 'pc', 'macos', 'linux', 'xbox 360']",2448
Speedrunners,3.75,"Action, Sports, Racing, Casual, Indie","Playstation 4, Pc, Macos, Linux, Nintendo Switch, Xbox One",Everyone 10+,0.205408496211178,2,"['action', 'sports', 'racing', 'casual', 'indie']","['playstation 4', 'pc', 'macos', 'linux', 'nintendo switch', 'xbox one']",2449
Tom Clancy'S Ghost Recon Wildlands,3.57,"Action, Shooter, Massively Multiplayer","Pc, Xbox One, Playstation 4",Mature,-0.0653606675970389,3,"['action', 'shooter', 'massively multiplayer']","['pc', 'xbox one', 'playstation 4']",2450
The Surge,3.19,"Action, Rpg","Pc, Playstation 4, Xbox One",Mature,-0.6369844578588296,3,"['action', 'rpg']","['pc', 'playstation 4', 'xbox one']",2451
Need For Speed Payback,3.2,"Racing, Arcade","Pc, Playstation 4, Xbox One",Teen,-0.6219417265361505,5,"['racing', 'arcade']","['pc', 'playstation 4', 'xbox one']",2452
Dungeons 2,2.84,"Rpg, Strategy, Simulation","Playstation 4, Ios, Pc, Macos, Linux",Teen,-1.1634800541525845,5,"['rpg', 'strategy', 'simulation']","['playstation 4', 'ios', 'pc', 'macos', 'linux']",2453
Alpha Protocol,3.54,"Action, Shooter, Rpg","Pc, Playstation 3, Xbox 360",Mature,-0.1104888615650747,3,"['action', 'shooter', 'rpg']","['pc', 'playstation 3', 'xbox 360']",2454
The Order: 1886,3.76,"Action, Adventure",Playstation 4,Mature,0.2204512275338563,3,"['action', 'adventure']",['playstation 4'],2455
Need For Speed,3.38,"Racing, Arcade","Playstation 4, Pc, Xbox One",Teen,-0.3511725627279343,5,"['racing', 'arcade']","['playstation 4', 'pc', 'xbox one']",2456
Far Cry Primal,3.58,"Action, Shooter","Xbox One, Pc, Playstation 4",Mature,-0.0503179362743599,3,"['action', 'shooter']","['xbox one', 'pc', 'playstation 4']",2457
Tera,2.85,"Action, Rpg, Massively Multiplayer","Xbox One, Pc, Playstation 4",Mature,-1.1484373228299054,3,"['action', 'rpg', 'massively multiplayer']","['xbox one', 'pc', 'playstation 4']",2458
Arma Ii,3.19,"Action, Strategy, Simulation",Pc,Mature,-0.6369844578588296,3,"['action', 'strategy', 'simulation']",['pc'],2459
Dark Messiah Of Might And Magic,4.3,"Action, Rpg","Pc, Xbox 360",Mature,1.0327587189585066,3,"['action', 'rpg']","['pc', 'xbox 360']",2460
Risk Of Rain,3.91,"Action, Indie, Platformer","Playstation 4, Ps Vita, Linux, Macos, Nintendo Switch, Xbox One, Pc",Everyone 10+,0.4460921973740375,2,"['action', 'indie', 'platformer']","['playstation 4', 'ps vita', 'linux', 'macos', 'nintendo switch', 'xbox one', 'pc']",2461
Rime,3.67,"Adventure, Puzzle","Xbox One, Nintendo Switch, Playstation 4, Pc",Everyone 10+,0.0850666456297482,2,"['adventure', 'puzzle']","['xbox one', 'nintendo switch', 'playstation 4', 'pc']",2462
Gothic,4.35,"Action, Rpg","Pc, Nintendo Switch",Teen,1.1079723755718998,5,"['action', 'rpg']","['pc', 'nintendo switch']",2463
Remnant: From The Ashes,3.63,"Action, Adventure, Rpg","Pc, Nintendo Switch, Xbox One, Playstation 4",Everyone,0.0248957203390333,1,"['action', 'adventure', 'rpg']","['pc', 'nintendo switch', 'xbox one', 'playstation 4']",2464
Risen,3.81,"Action, Rpg","Xbox 360, Pc",Mature,0.2956648841472503,3,"['action', 'rpg']","['xbox 360', 'pc']",2465
Unreal Gold,3.42,"Action, Shooter",Pc,Mature,-0.2910016374372194,3,"['action', 'shooter']",['pc'],2466
Thief Gold,4.0,"Action, Simulation",Pc,Mature,0.5814767792781457,3,"['action', 'simulation']",['pc'],2467
X-Com: Ufo Defense,3.67,Strategy,"Playstation, Commodore / Amiga, Pc",Everyone 10+,0.0850666456297482,2,['strategy'],"['playstation', 'commodore / amiga', 'pc']",2468
Nioh,3.81,"Action, Rpg","Pc, Playstation 4",Mature,0.2956648841472503,3,"['action', 'rpg']","['pc', 'playstation 4']",2469
Loadout,2.47,"Action, Indie","Playstation 4, Pc",Mature,-1.720061113091696,3,"['action', 'indie']","['playstation 4', 'pc']",2470
South Park: The Fractured But Whole,4.04,"Adventure, Rpg","Playstation 4, Xbox One, Pc, Nintendo Switch",Mature,0.6416477045688606,3,"['adventure', 'rpg']","['playstation 4', 'xbox one', 'pc', 'nintendo switch']",2471
Littlebigplanet 3,3.5,"Adventure, Puzzle, Platformer","Playstation 3, Playstation 4",Everyone 10+,-0.1706597868557896,2,"['adventure', 'puzzle', 'platformer']","['playstation 3', 'playstation 4']",2472
Steamworld Dig 2,4.06,"Action, Adventure, Indie, Platformer","Nintendo Switch, Playstation 4, Xbox One, Pc, Macos, Linux, Nintendo 3Ds, Ps Vita",Everyone 10+,0.6717331672142173,2,"['action', 'adventure', 'indie', 'platformer']","['nintendo switch', 'playstation 4', 'xbox one', 'pc', 'macos', 'linux', 'nintendo 3ds', 'ps vita']",2473
Dungeon Of The Endless,3.61,"Adventure, Rpg, Strategy, Indie","Nintendo Switch, Xbox One, Ios, Pc, Macos, Playstation 4",Teen,-0.005189742306324,5,"['adventure', 'rpg', 'strategy', 'indie']","['nintendo switch', 'xbox one', 'ios', 'pc', 'macos', 'playstation 4']",2474
Skullgirls,3.75,"Action, Fighting","Xbox 360, Pc, Playstation 3",Teen,0.205408496211178,5,"['action', 'fighting']","['xbox 360', 'pc', 'playstation 3']",2475
My Friend Pedro,3.87,"Action, Shooter, Adventure, Arcade, Indie","Playstation 4, Xbox One, Ios, Pc, Nintendo Switch",Mature,0.3859212720833226,3,"['action', 'shooter', 'adventure', 'arcade', 'indie']","['playstation 4', 'xbox one', 'ios', 'pc', 'nintendo switch']",2476
Just Cause 4,3.04,"Action, Adventure","Pc, Playstation 4, Xbox One",Mature,-0.8626254276990101,3,"['action', 'adventure']","['pc', 'playstation 4', 'xbox one']",2477
Far Cry,3.9,"Action, Shooter","Playstation 3, Playstation 2, Wii, Pc, Xbox, Xbox 360",Mature,0.4310494660513584,3,"['action', 'shooter']","['playstation 3', 'playstation 2', 'wii', 'pc', 'xbox', 'xbox 360']",2478
Spore,4.15,"Simulation, Family",Pc,Everyone 10+,0.8071177491183268,2,"['simulation', 'family']",['pc'],2479
Ruiner,3.72,"Action, Shooter","Nintendo Switch, Linux, Macos, Pc, Xbox One, Playstation 4",Mature,0.1602803022431421,3,"['action', 'shooter']","['nintendo switch', 'linux', 'macos', 'pc', 'xbox one', 'playstation 4']",2480
Golf With Your Friends,3.82,"Sports, Casual, Indie","Pc, Nintendo Switch, Xbox One, Macos, Playstation 4, Linux",Everyone 10+,0.3107076154699287,2,"['sports', 'casual', 'indie']","['pc', 'nintendo switch', 'xbox one', 'macos', 'playstation 4', 'linux']",2481
Star Wars: The Force Unleashed Ii,3.65,"Action, Adventure","Playstation 3, Xbox One, Nintendo Ds, Xbox 360, Pc, Wii",Teen,0.0549811829843907,5,"['action', 'adventure']","['playstation 3', 'xbox one', 'nintendo ds', 'xbox 360', 'pc', 'wii']",2482
Call Of Duty,4.16,Shooter,"Playstation 3, Xbox 360, Macos, Pc",Teen,0.8221604804410052,5,['shooter'],"['playstation 3', 'xbox 360', 'macos', 'pc']",2483
Snake Pass,3.23,"Adventure, Simulation, Casual, Indie, Puzzle","Nintendo Switch, Xbox One, Pc, Playstation 4",Everyone,-0.5768135325681147,1,"['adventure', 'simulation', 'casual', 'indie', 'puzzle']","['nintendo switch', 'xbox one', 'pc', 'playstation 4']",2484
Aegis Defenders,2.53,"Action, Adventure, Rpg, Strategy, Indie","Playstation 4, Nintendo Switch, Macos, Pc",Everyone,-1.6298047251556245,1,"['action', 'adventure', 'rpg', 'strategy', 'indie']","['playstation 4', 'nintendo switch', 'macos', 'pc']",2485
Bulletstorm,4.08,"Action, Shooter","Playstation 3, Xbox 360, Xbox One, Pc",Mature,0.7018186298595754,3,"['action', 'shooter']","['playstation 3', 'xbox 360', 'xbox one', 'pc']",2486
Rayman Origins,4.13,"Action, Arcade, Family, Platformer","Nintendo 3Ds, Wii, Pc, Macos, Playstation 3, Ps Vita, Xbox One, Ios, Xbox 360",Everyone 10+,0.7770322864729686,2,"['action', 'arcade', 'family', 'platformer']","['nintendo 3ds', 'wii', 'pc', 'macos', 'playstation 3', 'ps vita', 'xbox one', 'ios', 'xbox 360']",2487
Gothic 3,3.71,"Action, Adventure, Rpg",Pc,Mature,0.1452375709204631,3,"['action', 'adventure', 'rpg']",['pc'],2488
We Were Here,3.78,"Action, Adventure, Puzzle","Playstation 4, Linux, Macos, Pc, Xbox One",Teen,0.2505366901792138,5,"['action', 'adventure', 'puzzle']","['playstation 4', 'linux', 'macos', 'pc', 'xbox one']",2489
Kane & Lynch 2: Dog Days,3.25,"Action, Shooter","Pc, Xbox 360, Playstation 3",Adults Only,-0.5467280699227574,0,"['action', 'shooter']","['pc', 'xbox 360', 'playstation 3']",2490
Vampire: The Masquerade - Bloodlines,4.37,"Action, Rpg",Pc,Adults Only,1.138057838217258,0,"['action', 'rpg']",['pc'],2491
Lost Ark,3.2,"Rpg, Massively Multiplayer",Pc,Mature,-0.6219417265361505,3,"['rpg', 'massively multiplayer']",['pc'],2492
Overwatch,4.14,"Action, Shooter, Casual, Massively Multiplayer","Nintendo Switch, Pc, Xbox One, Playstation 4",Teen,0.792075017795647,5,"['action', 'shooter', 'casual', 'massively multiplayer']","['nintendo switch', 'pc', 'xbox one', 'playstation 4']",2493
Serious Sam Hd: The Second Encounter,3.89,"Action, Shooter, Indie","Xbox 360, Pc",Mature,0.41600673472868,3,"['action', 'shooter', 'indie']","['xbox 360', 'pc']",2494
Risen 2: Dark Waters,3.43,"Action, Rpg","Pc, Playstation 3, Xbox 360",Mature,-0.2759589061145404,3,"['action', 'rpg']","['pc', 'playstation 3', 'xbox 360']",2495
Orcs Must Die!,3.7,"Action, Strategy, Indie","Xbox 360, Pc",Teen,0.1301948395977847,5,"['action', 'strategy', 'indie']","['xbox 360', 'pc']",2496
Call Of Duty: Advanced Warfare,3.47,"Action, Shooter","Playstation 4, Xbox One, Pc, Playstation 3, Xbox 360",Mature,-0.2157879808238255,3,"['action', 'shooter']","['playstation 4', 'xbox one', 'pc', 'playstation 3', 'xbox 360']",2497
Vanquish,4.01,"Action, Shooter, Adventure, Indie","Pc, Playstation 3, Xbox One, Xbox 360",Mature,0.596519510600824,3,"['action', 'shooter', 'adventure', 'indie']","['pc', 'playstation 3', 'xbox one', 'xbox 360']",2498
Red Faction Guerrilla Re-Mars-Tered,3.47,"Action, Shooter, Arcade","Pc, Nintendo Switch, Playstation 4, Xbox One",Mature,-0.2157879808238255,3,"['action', 'shooter', 'arcade']","['pc', 'nintendo switch', 'playstation 4', 'xbox one']",2499
The Dark Pictures Anthology: Man Of Medan,3.63,"Action, Adventure","Pc, Nintendo Switch, Playstation 4, Xbox One",Mature,0.0248957203390333,3,"['action', 'adventure']","['pc', 'nintendo switch', 'playstation 4', 'xbox one']",2500
Prince Of Persia: The Sands Of Time,4.22,"Action, Adventure","Playstation 2, Playstation 3, Xbox, Gamecube, Pc",Mature,0.9124168683770768,3,"['action', 'adventure']","['playstation 2', 'playstation 3', 'xbox', 'gamecube', 'pc']",2501
Hogwarts Legacy,3.95,"Action, Rpg","Pc, Playstation 5, Xbox Series S/X, Playstation 4, Nintendo Switch, Xbox One",Teen,0.5062631226647524,5,"['action', 'rpg']","['pc', 'playstation 5', 'xbox series s/x', 'playstation 4', 'nintendo switch', 'xbox one']",2502
Star Wars: Republic Commando,4.17,"Action, Shooter","Xbox 360, Xbox One, Xbox, Nintendo Switch, Playstation 4, Playstation 5, Pc",Teen,0.8372032117636835,5,"['action', 'shooter']","['xbox 360', 'xbox one', 'xbox', 'nintendo switch', 'playstation 4', 'playstation 5', 'pc']",2503
Helldivers,3.61,Action,"Pc, Playstation 4, Playstation 3",Mature,-0.005189742306324,3,['action'],"['pc', 'playstation 4', 'playstation 3']",2504
Lord Of The Rings: War In The North,3.34,"Action, Rpg","Pc, Playstation 3, Xbox 360",Mature,-0.4113434880186492,3,"['action', 'rpg']","['pc', 'playstation 3', 'xbox 360']",2505
Headsnatchers,1.82,"Action, Sports, Casual, Indie","Nintendo Switch, Playstation 4, Pc",Everyone 10+,-2.697838649065812,2,"['action', 'sports', 'casual', 'indie']","['nintendo switch', 'playstation 4', 'pc']",2506
Slime Rancher,3.87,"Action, Adventure, Simulation, Indie","Playstation 4, Linux, Macos, Pc, Nintendo Switch, Xbox One",Everyone 10+,0.3859212720833226,2,"['action', 'adventure', 'simulation', 'indie']","['playstation 4', 'linux', 'macos', 'pc', 'nintendo switch', 'xbox one']",2507
Realm Royale,2.62,Action,"Nintendo Switch, Playstation 4, Xbox One, Pc",Teen,-1.4944201432515156,5,['action'],"['nintendo switch', 'playstation 4', 'xbox one', 'pc']",2508
Arma Ii: Operation Arrowhead,3.27,"Action, Strategy, Simulation",Pc,Adults Only,-0.5166426072773999,0,"['action', 'strategy', 'simulation']",['pc'],2509
Alice: Madness Returns,4.01,"Action, Adventure","Pc, Playstation 3, Xbox 360, Xbox One",Mature,0.596519510600824,3,"['action', 'adventure']","['pc', 'playstation 3', 'xbox 360', 'xbox one']",2510
The Elder Scrolls Ii: Daggerfall,3.3,"Action, Rpg",Pc,Mature,-0.471514413309364,3,"['action', 'rpg']",['pc'],2511
The Incredible Adventures Of Van Helsing,3.41,"Action, Rpg, Indie","Xbox One, Pc, Macos",Teen,-0.3060443687598978,5,"['action', 'rpg', 'indie']","['xbox one', 'pc', 'macos']",2512
Duke Nukem Forever,2.87,"Action, Shooter","Xbox 360, Playstation 3, Xbox One, Pc, Macos",Mature,-1.118351860184548,3,"['action', 'shooter']","['xbox 360', 'playstation 3', 'xbox one', 'pc', 'macos']",2513
Persona 4 Golden,4.43,Rpg,"Nintendo Switch, Xbox Series S/X, Ps Vita, Pc, Xbox One, Playstation 4",Mature,1.2283142261533295,3,['rpg'],"['nintendo switch', 'xbox series s/x', 'ps vita', 'pc', 'xbox one', 'playstation 4']",2514
Call Of Duty: Ghosts,3.16,"Action, Shooter","Wii U, Xbox One, Pc, Xbox 360, Playstation 3, Playstation 4",Mature,-0.6821126518268654,3,"['action', 'shooter']","['wii u', 'xbox one', 'pc', 'xbox 360', 'playstation 3', 'playstation 4']",2515
Need For Speed Rivals,3.15,"Racing, Arcade","Playstation 4, Playstation 3, Xbox 360, Pc, Xbox One",Everyone 10+,-0.6971553831495445,2,"['racing', 'arcade']","['playstation 4', 'playstation 3', 'xbox 360', 'pc', 'xbox one']",2516
Star Wars - The Force Unleashed Ultimate Sith Edition,3.83,Action,"Macos, Pc, Xbox 360, Playstation 3",Teen,0.3257503467926077,5,['action'],"['macos', 'pc', 'xbox 360', 'playstation 3']",2517
