Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genre_Action,Genre_Adventure,Genre_Arcade,Genre_Board Games,Genre_Card,Genre_Casual,Genre_Educational,Genre_Family,Genre_Fighting,Genre_Indie,Genre_Massively Multiplayer,Genre_Platformer,Genre_Puzzle,Genre_Racing,Genre_Rpg,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Platform_3Do,Platform_Android,Platform_Apple Ii,Platform_Atari 2600,Platform_Atari 5200,Platform_Atari 8-Bit,Platform_Atari St,Platform_Classic Macintosh,Platform_Commodore / Amiga,Platform_Dreamcast,Platform_Game Boy,Platform_Game Boy Advance,Platform_Game Boy Color,Platform_Game Gear,Platform_Gamecube,Platform_Genesis,Platform_Ios,Platform_Jaguar,Platform_Linux,Platform_Macos,Platform_Neo Geo,Platform_Nes,Platform_Nintendo 3Ds,Platform_Nintendo 64,Platform_Nintendo Ds,Platform_Nintendo Dsi,Platform_Nintendo Switch,Platform_Pc,Platform_Playstation,Platform_Playstation 2,Platform_Playstation 3,Platform_Playstation 4,Platform_Playstation 5,Platform_Ps Vita,Platform_Psp,Platform_Sega 32X,Platform_Sega Cd,Platform_Sega Master System,Platform_Sega Saturn,Platform_Snes,Platform_Web,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One,Platform_Xbox Series S/X,Cluster,db_id
Watch Dogs,3.59,"Action, Adventure","Xbox One, Wii U, Xbox 360, Playstation 3, Playstation 4, Pc",Mature,-0.0352752049516815,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2144
Psychonauts,4.04,"Action, Platformer","Playstation 3, Xbox One, Ios, Pc, Macos, Linux, Xbox 360, Playstation 2, Playstation 4, Xbox",Teen,0.6416477045688606,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2145
Shadow Of The Tomb Raider,3.91,"Action, Adventure","Xbox One, Pc, Playstation 4, Macos, Linux",Mature,0.4460921973740375,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2146
Metro Exodus,4.17,"Action, Shooter","Pc, Playstation 5, Xbox One, Playstation 4",Mature,0.8372032117636835,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2147
Heavy Rain,4.12,"Action, Adventure","Pc, Playstation 4, Playstation 3",Mature,0.7619895551502903,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2148
Inside,4.39,"Action, Adventure, Indie, Puzzle, Platformer","Nintendo Switch, Pc, Ios, Macos, Xbox One, Playstation 4",Teen,1.1681433008626148,5,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2149
Sekiro: Shadows Die Twice,4.38,"Action, Rpg","Xbox One, Pc, Playstation 4",Mature,1.1531005695399363,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2150
Max Payne 3,4.26,"Action, Shooter","Playstation 3, Pc, Xbox 360, Macos",Mature,0.9725877936677916,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2151
Saints Row Iv,3.82,"Action, Adventure","Playstation 3, Pc, Xbox One, Playstation 4, Xbox 360, Linux",Mature,0.3107076154699287,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2152
Tom Clancy'S Rainbow Six Siege,3.89,"Action, Shooter","Xbox One, Pc, Playstation 4, Xbox Series S/X, Playstation 5",Teen,0.41600673472868,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2153
Firewatch,4.3,"Adventure, Indie","Macos, Linux, Nintendo Switch, Playstation 4, Xbox One, Pc",Mature,1.0327587189585066,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2154
No Man'S Sky,3.7,"Action, Adventure, Rpg, Simulation, Massively Multiplayer, Indie","Nintendo Switch, Xbox One, Pc, Playstation 4, Playstation 5",Teen,0.1301948395977847,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2155
Assassin'S Creed Odyssey,3.98,"Action, Rpg","Playstation 4, Pc, Xbox One, Nintendo Switch",Mature,0.5513913166327882,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2156
The Darkness Ii,3.7,Action,"Playstation 3, Macos, Pc, Xbox 360, Xbox One",Mature,0.1301948395977847,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2157
War Thunder,3.19,"Action, Shooter, Massively Multiplayer","Xbox One, Pc, Macos, Linux, Playstation 4",Teen,-0.6369844578588296,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2158
Hitman 2,4.04,"Action, Shooter","Xbox One, Pc, Playstation 4",Mature,0.6416477045688606,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2159
Darksiders,3.76,Action,"Playstation 3, Xbox One, Xbox 360, Nintendo Switch, Pc",Mature,0.2204512275338563,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2160
Assassin'S Creed Ii,4.42,Action,"Xbox 360, Playstation 3, Xbox One, Pc, Macos, Playstation 4",Mature,1.213271494830651,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2161
Disco Elysium,4.39,"Adventure, Rpg, Indie","Pc, Macos, Xbox One, Nintendo Switch, Playstation 4, Xbox Series S/X, Playstation 5",Mature,1.1681433008626148,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2162
Elden Ring,4.4,"Action, Rpg","Pc, Xbox One, Playstation 4, Xbox Series S/X, Playstation 5",Mature,1.1831860321852945,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2163
Doom Eternal,4.38,"Action, Shooter","Pc, Playstation 4, Xbox One, Nintendo Switch, Playstation 5",Mature,1.1531005695399363,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2164
Assassin'S Creed Origins,3.97,"Action, Rpg","Xbox One, Pc, Playstation 4",Mature,0.5363485853101099,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2165
Halo Infinite,3.65,"Action, Shooter, Adventure","Xbox One, Pc, Xbox Series S/X",Teen,0.0549811829843907,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2166
Transistor,4.17,"Action, Rpg, Indie","Nintendo Switch, Playstation 4, Pc, Ios, Macos, Linux",Teen,0.8372032117636835,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2167
Layers Of Fear,3.54,"Adventure, Indie","Playstation 4, Linux, Macos, Pc, Ios, Xbox One",Mature,-0.1104888615650747,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2168
Deus Ex: Human Revolution - Director'S Cut,4.3,"Action, Rpg","Wii U, Pc, Macos, Xbox 360, Playstation 3",Mature,1.0327587189585066,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2169
Grid 2,3.29,"Racing, Arcade","Playstation 3, Xbox 360, Macos, Pc",Everyone 10+,-0.4865571446320424,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2170
Resident Evil 5,3.82,"Action, Shooter","Xbox One, Xbox 360, Pc, Nintendo Switch, Playstation 3, Playstation 4",Mature,0.3107076154699287,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2171
Far Cry 4,3.81,Shooter,"Playstation 4, Playstation 3, Pc, Xbox One, Xbox 360",Mature,0.2956648841472503,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2172
Xcom 2,4.1,"Rpg, Strategy","Nintendo Switch, Macos, Pc, Playstation 4, Linux",Teen,0.7319040925049322,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2173
Ori And The Blind Forest: Definitive Edition,4.42,"Adventure, Platformer","Xbox One, Pc, Nintendo Switch, Xbox 360",Everyone,1.213271494830651,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2174
Black Desert Online,2.91,"Action, Adventure, Rpg, Strategy, Simulation, Massively Multiplayer","Xbox One, Pc, Playstation 4",Teen,-1.0581809348938331,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2175
Call Of Duty: Modern Warfare 2,4.27,Shooter,"Pc, Xbox One, Playstation 3, Macos, Xbox 360",Mature,0.98763052499047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2176
Saints Row 2,3.57,"Action, Shooter","Playstation 3, Xbox 360, Pc, Linux, Xbox One",Mature,-0.0653606675970389,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2177
Viscera Cleanup Detail: Shadow Warrior,2.59,"Action, Simulation, Indie","Macos, Pc",Mature,-1.5395483372195522,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178
Ori And The Blind Forest,4.38,"Adventure, Platformer","Xbox 360, Xbox One, Pc",Everyone,1.1531005695399363,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2179
Sid Meier’S Civilization Vi,4.16,"Strategy, Simulation","Ios, Pc, Macos, Playstation 4, Xbox One, Nintendo Switch, Linux",Everyone 10+,0.8221604804410052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2592
Soma,4.16,"Action, Adventure, Indie","Playstation 4, Xbox One, Pc, Macos, Linux",Mature,0.8221604804410052,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2181
Assassin’S Creed Iii,3.75,Action,"Wii U, Xbox 360, Playstation 3, Xbox One, Playstation 4, Pc",Mature,0.205408496211178,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2593
Kingdom Come: Deliverance,4.04,"Action, Adventure, Rpg","Playstation 4, Xbox One, Pc",Mature,0.6416477045688606,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2183
Thief,3.26,"Action, Adventure","Playstation 4, Playstation 3, Xbox 360, Xbox One, Macos, Pc",Mature,-0.5316853386000789,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2184
Watch Dogs 2,3.84,"Action, Adventure","Xbox One, Playstation 4, Pc",Mature,0.3407930781152861,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2185
Red Dead Redemption,4.42,"Action, Shooter","Pc, Nintendo Switch, Playstation 4, Xbox One, Xbox 360, Playstation 3",Mature,1.213271494830651,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2186
Call Of Duty: Black Ops Iii,3.28,"Action, Shooter","Xbox 360, Xbox One, Playstation 3, Pc, Playstation 4",Mature,-0.5015998759547214,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2187
The Last Of Us Part Ii,4.41,"Action, Shooter, Adventure","Playstation 4, Playstation 5",Mature,1.198228763507973,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2188
Wolfenstein Ii: The New Colossus,4.1,"Action, Shooter","Playstation 4, Pc, Nintendo Switch, Xbox One",Mature,0.7319040925049322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2189
Quake Champions,3.26,"Action, Shooter",Pc,Mature,-0.5316853386000789,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2190
Dead Cells,4.24,"Action, Rpg, Indie, Platformer","Xbox One, Nintendo Switch, Playstation 4, Macos, Linux, Ios, Pc",Teen,0.9425023310224347,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2191
Darksiders Warmastered Edition,3.68,"Action, Rpg","Xbox One, Pc, Nintendo Switch, Wii U, Playstation 4",Mature,0.1001093769524272,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2192
Divinity: Original Sin 2,4.39,"Rpg, Strategy","Playstation 4, Nintendo Switch, Pc, Xbox One",Mature,1.1681433008626148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2193
Dead Island,3.48,"Action, Shooter, Rpg","Pc, Xbox 360, Playstation 3",Mature,-0.2007452495011471,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2194
The Last Of Us,4.55,"Action, Adventure","Playstation 3, Playstation 4",Mature,1.4088270020254745,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2195
Subnautica,4.25,"Adventure, Indie","Playstation 4, Xbox Series S/X, Pc, Macos, Nintendo Switch, Xbox One, Playstation 5",Everyone 10+,0.9575450623451132,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2196
South Park: The Stick Of Truth,4.22,"Adventure, Rpg","Xbox One, Playstation 4, Playstation 3, Pc, Nintendo Switch, Xbox 360",Mature,0.9124168683770768,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2197
Half-Life: Blue Shift,3.72,"Action, Shooter","Linux, Macos, Pc, Dreamcast",Mature,0.1602803022431421,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2198
Fez,4.0,"Action, Adventure, Indie, Puzzle, Platformer","Nintendo Switch, Playstation 3, Xbox 360, Playstation 4, Ps Vita, Ios, Pc, Macos, Linux",Everyone,0.5814767792781457,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2199
Half-Life: Opposing Force,3.85,"Action, Shooter","Linux, Macos, Pc",Mature,0.3558358094379651,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2200
A Plague Tale: Innocence,4.15,"Action, Adventure","Pc, Xbox Series S/X, Playstation 4, Playstation 5, Xbox One, Nintendo Switch",Mature,0.8071177491183268,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2201
Castle Crashers,3.88,"Action, Indie","Playstation 3, Xbox 360, Nintendo Switch, Pc, Macos",Teen,0.400964003406001,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2202
Darkest Dungeon,4.17,"Rpg, Strategy, Indie","Pc, Macos, Nintendo Switch, Linux, Ps Vita, Xbox One, Playstation 4",Teen,0.8372032117636835,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2203
Assassin'S Creed Unity,3.62,Action,"Playstation 4, Pc, Xbox One",Mature,0.0098529890163549,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2204
Don'T Starve,3.85,Indie,"Playstation 3, Ps Vita, Linux, Wii U, Xbox One, Pc, Macos, Playstation 4",Teen,0.3558358094379651,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2205
Call Of Duty: Black Ops,4.05,"Action, Shooter","Ios, Nintendo Ds, Playstation 3, Macos, Pc, Xbox One, Wii, Xbox 360",Mature,0.6566904358915389,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2206
Dragon Age: Origins,4.39,Rpg,"Xbox 360, Xbox One, Macos, Playstation 3, Pc",Mature,1.1681433008626148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2207
